NOMBRE_CAMPO,NEMÓNICO,TIPO,LONGITUD,RANGO_CLAVES
Compartía alimentos desaparecido 3,AP6_16_3,Numérico,1,"2"
Compartía alimentos desaparecido 3,AP6_16_3,Numérico,1,"9"
Regresó vivo desaparecido 3,AP6_17_3,Numérico,1,"1"
Regresó vivo desaparecido 3,AP6_17_3,Numérico,1,"2"
Regresó vivo desaparecido 3,AP6_17_3,Numérico,1,"3"
Regresó vivo desaparecido 3,AP6_17_3,Numérico,1,"9"
Desaparecido 3 es la misma de secuestro,AP6_18_3,Numérico,1,"1"
Desaparecido 3 es la misma de secuestro,AP6_18_3,Numérico,1,"2"
Desaparecido 3 es la misma de secuestro,AP6_18_3,Numérico,1,"9"
Compartía alimentos desaparecido 4,AP6_16_4,Numérico,1,"1"
Compartía alimentos desaparecido 4,AP6_16_4,Numérico,1,"2"
Compartía alimentos desaparecido 4,AP6_16_4,Numérico,1,"9"
Regresó vivo desaparecido 4,AP6_17_4,Numérico,1,"1"
Regresó vivo desaparecido 4,AP6_17_4,Numérico,1,"2"
Regresó vivo desaparecido 4,AP6_17_4,Numérico,1,"3"
Regresó vivo desaparecido 4,AP6_17_4,Numérico,1,"9"
Desaparecido 4 es la misma de secuestro,AP6_18_4,Numérico,1,"1"
Desaparecido 4 es la misma de secuestro,AP6_18_4,Numérico,1,"2"
Desaparecido 4 es la misma de secuestro,AP6_18_4,Numérico,1,"9"
Compartía alimentos desaparecido 5,AP6_16_5,Numérico,1,"1"
Compartía alimentos desaparecido 5,AP6_16_5,Numérico,1,"2"
Compartía alimentos desaparecido 5,AP6_16_5,Numérico,1,"9"
Regresó vivo desaparecido 5,AP6_17_5,Numérico,1,"1"
Regresó vivo desaparecido 5,AP6_17_5,Numérico,1,"2"
Regresó vivo desaparecido 5,AP6_17_5,Numérico,1,"3"
Regresó vivo desaparecido 5,AP6_17_5,Numérico,1,"9"
Desaparecido 5 es la misma de secuestro,AP6_18_5,Numérico,1,"1"
Desaparecido 5 es la misma de secuestro,AP6_18_5,Numérico,1,"2"
Desaparecido 5 es la misma de secuestro,AP6_18_5,Numérico,1,"9"
Compartía alimentos desaparecido 6,AP6_16_6,Numérico,1,"1"
Compartía alimentos desaparecido 6,AP6_16_6,Numérico,1,"2"
Compartía alimentos desaparecido 6,AP6_16_6,Numérico,1,"9"
Regresó vivo desaparecido 6,AP6_17_6,Numérico,1,"1"
Regresó vivo desaparecido 6,AP6_17_6,Numérico,1,"2"
Regresó vivo desaparecido 6,AP6_17_6,Numérico,1,"3"
Regresó vivo desaparecido 6,AP6_17_6,Numérico,1,"9"
Desaparecido 6 es la misma de secuestro,AP6_18_6,Numérico,1,"1"
Desaparecido 6 es la misma de secuestro,AP6_18_6,Numérico,1,"2"
Desaparecido 6 es la misma de secuestro,AP6_18_6,Numérico,1,"9"
Compartía alimentos desaparecido 7,AP6_16_7,Numérico,1,"1"
Compartía alimentos desaparecido 7,AP6_16_7,Numérico,1,"2"
Compartía alimentos desaparecido 7,AP6_16_7,Numérico,1,"9"
Regresó vivo desaparecido 7,AP6_17_7,Numérico,1,"1"
Regresó vivo desaparecido 7,AP6_17_7,Numérico,1,"2"
Regresó vivo desaparecido 7,AP6_17_7,Numérico,1,"3"
Regresó vivo desaparecido 7,AP6_17_7,Numérico,1,"9"
Desaparecido 7 es la misma de secuestro,AP6_18_7,Numérico,1,"1"
Desaparecido 7 es la misma de secuestro,AP6_18_7,Numérico,1,"2"
Desaparecido 7 es la misma de secuestro,AP6_18_7,Numérico,1,"9"
Hogar víctima de homicidio antes de 2018,AP6_19,Numérico,1,"1"
Hogar víctima de homicidio antes de 2018,AP6_19,Numérico,1,"2"
Hogar víctima de homicidio antes de 2018,AP6_19,Numérico,1,"9"
Hogar víctima de homicidio 2018,AP6_20_1,Numérico,1,"1"
Hogar víctima de homicidio 2018,AP6_20_1,Numérico,1,"2"
Hogar víctima de homicidio 2018,AP6_20_1,Numérico,1,"9"
Número de integrantes víctimas de homicidio,AP6_20_2,Numérico,2,"01…30"
Compartía alimentos fallecido 1,AP6_21_1,Numérico,1,"1"
Compartía alimentos fallecido 1,AP6_21_1,Numérico,1,"2"
Compartía alimentos fallecido 1,AP6_21_1,Numérico,1,"9"
Fallecido 1 misma de secuestro o desaparición forzada,AP6_22_1,Numérico,1,"1"
Fallecido 1 misma de secuestro o desaparición forzada,AP6_22_1,Numérico,1,"2"
Fallecido 1 misma de secuestro o desaparición forzada,AP6_22_1,Numérico,1,"9"
Compartía alimentos fallecido 2,AP6_21_2,Numérico,1,"1"
Compartía alimentos fallecido 2,AP6_21_2,Numérico,1,"2"
Compartía alimentos fallecido 2,AP6_21_2,Numérico,1,"9"
Fallecido 2 misma de secuestro o desaparición forzada,AP6_22_2,Numérico,1,"1"
Fallecido 2 misma de secuestro o desaparición forzada,AP6_22_2,Numérico,1,"2"
Fallecido 2 misma de secuestro o desaparición forzada,AP6_22_2,Numérico,1,"9"
Compartía alimentos fallecido 3,AP6_21_3,Numérico,1,"1"
Compartía alimentos fallecido 3,AP6_21_3,Numérico,1,"2"
Compartía alimentos fallecido 3,AP6_21_3,Numérico,1,"9"
Fallecido 3 misma de secuestro o desaparición forzada,AP6_22_3,Numérico,1,"1"
Fallecido 3 misma de secuestro o desaparición forzada,AP6_22_3,Numérico,1,"2"
Fallecido 3 misma de secuestro o desaparición forzada,AP6_22_3,Numérico,1,"9"
Compartía alimentos fallecido 4,AP6_21_4,Numérico,1,"1"
Compartía alimentos fallecido 4,AP6_21_4,Numérico,1,"2"
Compartía alimentos fallecido 4,AP6_21_4,Numérico,1,"9"
Fallecido 4 misma de secuestro o desaparición forzada,AP6_22_4,Numérico,1,"1"
Fallecido 4 misma de secuestro o desaparición forzada,AP6_22_4,Numérico,1,"2"
Fallecido 4 misma de secuestro o desaparición forzada,AP6_22_4,Numérico,1,"9"
Compartía alimentos fallecido 5,AP6_21_5,Numérico,1,"1"
Compartía alimentos fallecido 5,AP6_21_5,Numérico,1,"2"
Compartía alimentos fallecido 5,AP6_21_5,Numérico,1,"9"
Fallecido 5 misma de secuestro o desaparición forzada,AP6_22_5,Numérico,1,"1"
Fallecido 5 misma de secuestro o desaparición forzada,AP6_22_5,Numérico,1,"2"
Fallecido 5 misma de secuestro o desaparición forzada,AP6_22_5,Numérico,1,"9"
Compartía alimentos fallecido 6,AP6_21_6,Numérico,1,"1"
Compartía alimentos fallecido 6,AP6_21_6,Numérico,1,"2"
Compartía alimentos fallecido 6,AP6_21_6,Numérico,1,"9"
Fallecido 6 misma de secuestro o desaparición forzada,AP6_22_6,Numérico,1,"1"
Fallecido 6 misma de secuestro o desaparición forzada,AP6_22_6,Numérico,1,"2"
Fallecido 6 misma de secuestro o desaparición forzada,AP6_22_6,Numérico,1,"9"
Compartía alimentos fallecido 7,AP6_21_7,Numérico,1,"1"
Compartía alimentos fallecido 7,AP6_21_7,Numérico,1,"2"
Compartía alimentos fallecido 7,AP6_21_7,Numérico,1,"9"
Fallecido 7 misma de secuestro o desaparición forzada,AP6_22_7,Numérico,1,"1"
Fallecido 7 misma de secuestro o desaparición forzada,AP6_22_7,Numérico,1,"2"
Fallecido 7 misma de secuestro o desaparición forzada,AP6_22_7,Numérico,1,"9"
Víctima delitos grupo B antes de 2018,AP7_1,Numérico,1,"1"
Víctima delitos grupo B antes de 2018,AP7_1,Numérico,1,"2"
Víctima delitos grupo B antes de 2018,AP7_1,Numérico,1,"9"
Víctima delitos grupo B durante 2019,AP7_2,Numérico,1,"1"
Víctima delitos grupo B durante 2019,AP7_2,Numérico,1,"2"
Víctima delitos grupo B durante 2019,AP7_2,Numérico,1,"9"
Víctima de robo o asalto,AP7_3_05,Numérico,1,"1"
Víctima de robo o asalto,AP7_3_05,Numérico,1,"2"
Víctima de robo o asalto,AP7_3_05,Numérico,1,"9"
Número de veces víctima de robo o asalto,AP7_4_05,Numérico,2,"01…99"
Víctima de robo en forma distinta,AP7_3_06,Numérico,1,"1"
Víctima de robo en forma distinta,AP7_3_06,Numérico,1,"2"
Víctima de robo en forma distinta,AP7_3_06,Numérico,1,"9"
Número de veces víctima de robo en forma distinta,AP7_4_06,Numérico,2,"01…99"
Víctima de fraude bancario,AP7_3_07,Numérico,1,"1"
Víctima de fraude bancario,AP7_3_07,Numérico,1,"2"
Víctima de fraude bancario,AP7_3_07,Numérico,1,"9"
Número de veces víctima de fraude,AP7_4_07,Numérico,2,"01…99"
Víctima  de fraude al consumidor,AP7_3_08,Numérico,1,"1"
Víctima  de fraude al consumidor,AP7_3_08,Numérico,1,"2"
Víctima  de fraude al consumidor,AP7_3_08,Numérico,1,"9"
Número de veces víctima de fraude al consumidor,AP7_4_08,Numérico,2,"01…99"
Víctima de extorsión,AP7_3_09,Numérico,1,"1"
Víctima de extorsión,AP7_3_09,Numérico,1,"2"
Víctima de extorsión,AP7_3_09,Numérico,1,"9"
Número de veces víctima de extorsión,AP7_4_09,Numérico,2,"01…99"
Víctima de amenazas,AP7_3_10,Numérico,1,"1"
Víctima de amenazas,AP7_3_10,Numérico,1,"2"
Víctima de amenazas,AP7_3_10,Numérico,1,"9"
Número de veces víctima de amenazas,AP7_4_10,Numérico,2,"01…99"
Víctima de lesiones,AP7_3_11,Numérico,1,"1"
Víctima de lesiones,AP7_3_11,Numérico,1,"2"
Víctima de lesiones,AP7_3_11,Numérico,1,"9"
Número de veces víctima de lesiones,AP7_4_11,Numérico,2,"01…99"
Víctima de secuestro,AP7_3_12,Numérico,1,"1"
Víctima de secuestro,AP7_3_12,Numérico,1,"2"
Víctima de secuestro,AP7_3_12,Numérico,1,"9"
Número de veces víctima de secuestro,AP7_4_12,Numérico,2,"01…99"
"Víctima de hostigamiento, manoseo, exhibicionismo, intento de violación",AP7_3_13,Numérico,1,"1"
"Víctima de hostigamiento, manoseo, exhibicionismo, intento de violación",AP7_3_13,Numérico,1,"2"
"Víctima de hostigamiento, manoseo, exhibicionismo, intento de violación",AP7_3_13,Numérico,1,"9"
"Número de veces víctima de hostigamiento, manoseo, exhibicionismo, intento
de violación",AP7_4_13,Numérico,2,"01…99"
Víctima de violación sexual,AP7_3_14,Numérico,1,"1"
Víctima de violación sexual,AP7_3_14,Numérico,1,"2"
Víctima de violación sexual,AP7_3_14,Numérico,1,"9"
Número de veces víctima de violación sexual,AP7_4_14,Numérico,2,"01…99"
Víctima de otros delitos,AP7_3_15,Numérico,1,"1"
Víctima de otros delitos,AP7_3_15,Numérico,1,"2"
Víctima de otros delitos,AP7_3_15,Numérico,1,"9"
Número de veces víctima de otros delitos,AP7_4_15,Numérico,2,"01…99"
Factor hogar,FAC_HOG,Numérico,6,"000001 … 999999"
Factor de personas elegidas,FAC_ELE,Numérico,6,"000001 … 999999"
Factor hogar del área metropolitana,FAC_HOG_AM,Numérico,6,"000001 … 999999"
Factor de personas elegidas en área metropolitana,FAC_ELE_AM,Numérico,6,"000001 … 999999"
Dominio u ámbito,DOMINIO,Alfanumérico,1,"U"
Dominio u ámbito,DOMINIO,Alfanumérico,1,"C"
Dominio u ámbito,DOMINIO,Alfanumérico,1,"R"
Estrato sociodemográfico,ESTRATO,Numérico,1,"1"
Estrato sociodemográfico,ESTRATO,Numérico,1,"2"
Estrato sociodemográfico,ESTRATO,Numérico,1,"3"
Estrato sociodemográfico,ESTRATO,Numérico,1,"4"
Estrato de diseño muestral,EST_DIS,Numérico,3,"001 … 303"
Unidad primaria de muestreo,UPM_DIS,Numérico,5,"00001 … 99999"
